"ID	label	sector"
"740	DCI	Machinery"
"741	DCO	AerospaceDefense"
"742	DCOM	ThriftsMortgageFinance"
"743	DCP	OilGasConsumableFuels"
"744	DDF	ETF"
"745	DDS	MultilineRetail"
"746	DDT	ETF"
"747	DE	Machinery"
"748	DECK	TextilesApparelLuxuryGoods"
"749	DEI	EquityRealEstateInvestmentTrusts"
"750	DENN	HotelsRestaurantsLeisure"
"751	DEO	Beverages"
"752	DEX	ETF"
"753	DFFN	Biotechnology"
"754	DFS	ConsumerFinance"
"755	DG	MultilineRetail"
"756	DGICA	Insurance"
"757	DGICB	Insurance"
"758	DGII	CommunicationsEquipment"
"759	DGLY	ElectronicEquipmentInstrumentsC"
"760	DGX	HealthCareProvidersServices"
"761	DHC	EquityRealEstateInvestmentTrusts"
"762	DHF	ETF"
"763	DHI	HouseholdDurables"
"764	DHIL	CapitalMarkets"
"765	DHR	HealthCareEquipmentSupplies"
"766	DHT	OilGasConsumableFuels"
"767	DHX	InteractiveMediaServices"
"768	DHY	ETF"
"769	DIN	HotelsRestaurantsLeisure"
"770	DIOD	SemiconductorsSemiconductorEquipment"
"771	DIS	Entertainment"
"772	DISH	Media"
"773	DIT	Distributors"
"774	DJCO	Media"
"775	DK	OilGasConsumableFuels"
"776	DKS	SpecialtyRetail"
"777	DLA	TextilesApparelLuxuryGoods"
"778	DLB	ElectronicEquipmentInstrumentsC"
"779	DLHC	ProfessionalServices"
"780	DLPN	Entertainment"
"781	DLR	EquityRealEstateInvestmentTrusts"
"782	DLTR	MultilineRetail"
"783	DLX	CommercialServicesSupplies"
"784	DMF	ETF"
"785	DMLP	OilGasConsumableFuels"
"786	DMRC	Software"
"787	DNN	OilGasConsumableFuels"
"788	DNP	ETF"
"789	DOOR	BuildingProducts"
"790	DORM	AutoComponents"
"791	DOV	Machinery"
"792	DOX	ITServices"
"793	DPZ	HotelsRestaurantsLeisure"
"794	DRD	MetalsMining"
"795	DRE	EquityRealEstateInvestmentTrusts"
"796	DRH	EquityRealEstateInvestmentTrusts"
"797	DRI	HotelsRestaurantsLeisure"
"798	DRQ	EnergyEquipmentServices"
"799	DRRX	Pharmaceuticals"
"800	DS	HotelsRestaurantsLeisure"
"801	DSGX	Software"
"802	DSM	MetalsMining"
"803	DSS	CommercialServicesSupplies"
"804	DSU	ETF"
"805	DSWL	ElectronicEquipmentInstrumentsC"
"806	DSX	Marine"
"807	DTE	MultiUtilities"
"808	DTF	ETF"
"809	DUK	ElectricUtilities"
"810	DVA	HealthCareProvidersServices"
"811	DVAX	Biotechnology"
"812	DVN	OilGasConsumableFuels"
"813	DWSN	EnergyEquipmentServices"
"814	DX	MortgageRealEstateInvestmentTrust"
"815	DXC	ITServices"
"816	DXCM	HealthCareEquipmentSupplies"
"817	DXLG	SpecialtyRetail"
"818	DXPE	TradingCompaniesDistributors"
"819	DXR	HealthCareEquipmentSupplies"
"820	DXYN	HouseholdDurables"
"821	DY	ConstructionEngineering"
"822	DYAI	Biotechnology"
"823	DYNT	HealthCareEquipmentSupplies"
"824	DZSI	CommunicationsEquipment"
"825	E	OilGasConsumableFuels"
"826	EA	Entertainment"
"827	EAD	ETF"
"828	EAT	HotelsRestaurantsLeisure"
"829	EBAY	InternetDirectMarketingRetail"
"830	EBF	CommercialServicesSupplies"
"831	EBIX	Software"
"832	EBMT	Banks"
"833	EBR	ElectricUtilities"
"834	EBS	Biotechnology"
"835	EBTC	Banks"
"836	EC	OilGasConsumableFuels"
"837	ECF	ETF"
"838	ECL	Chemicals"
"839	ECOL	Chemicals"
"840	ECPG	ConsumerFinance"
"841	ED	MultiUtilities"
"842	EDAP	HealthCareEquipmentSupplies"
"843	EDD	ETF"
"844	EDN	ElectricUtilities"
"845	EDU	DiversifiedConsumerServices"
"846	EDUC	Distributors"
"847	EEA	ETF"
"848	EEFT	ITServices"
"849	EFOI	ElectricalEquipment"
"850	EFR	OilGasConsumableFuels"
"851	EFSC	Banks"
"852	EFT	ETF"
"853	EFX	ProfessionalServices"
"854	EGAN	Software"
"855	EGBN	Banks"
"856	EGF	ETF"
"857	EGHT	Software"
"858	EGLE	Marine"
"859	EGO	MetalsMining"
"860	EGP	EquityRealEstateInvestmentTrusts"
"861	EGY	OilGasConsumableFuels"
"862	EHC	HealthCareProvidersServices"
"863	EHI	ETF"
"864	EHTH	Insurance"
"865	EIG	Insurance"
"866	EIM	ETF"
"867	EIX	ElectricUtilities"
"868	EL	PersonalProducts"
"869	ELA	SpecialtyRetail"
"870	ELLO	IndependentPowerandRenewableElect"
"871	ELOX	Pharmaceuticals"
"872	ELP	ElectricUtilities"
"873	ELS	EquityRealEstateInvestmentTrusts"
"874	ELTK	ElectronicEquipmentInstrumentsC"
"875	ELY	HotelsRestaurantsLeisure"
"876	EMAN	SemiconductorsSemiconductorEquipment"
"877	EMCF	Banks"
"878	EMD	ETF"
"879	EME	ConstructionEngineering"
"880	EMF	ETF"
"881	EMKR	CommunicationsEquipment"
"882	EML	Machinery"
"883	EMN	Chemicals"
"884	EMR	ElectricalEquipment"
"885	EMX	MetalsMining"
"886	ENB	OilGasConsumableFuels"
"887	ENDP	Pharmaceuticals"
"888	ENG	EnergyEquipmentServices"
"889	ENLC	OilGasConsumableFuels"
"890	ENS	ElectricalEquipment"
"891	ENSG	HealthCareProvidersServices"
"892	ENSV	EnergyEquipmentServices"
"893	ENTG	SemiconductorsSemiconductorEquipment"
"894	ENX	CapitalMarkets"
"895	ENZ	HealthCareProvidersServices"
"896	EOD	ETF"
"897	EOG	OilGasConsumableFuels"
"898	EOI	ETF"
"899	EOS	ETF"
"900	EOT	ETF"
"901	EPAC	Machinery"
"902	EPC	PersonalProducts"
"903	EPD	OilGasConsumableFuels"
"904	EPM	OilGasConsumableFuels"
"905	EPR	EquityRealEstateInvestmentTrusts"
"906	EPSN	OilGasConsumableFuels"
"907	EQC	EquityRealEstateInvestmentTrusts"
"908	EQIX	EquityRealEstateInvestmentTrusts"
"909	EQNR	OilGasConsumableFuels"
"910	EQR	EquityRealEstateInvestmentTrusts"
"911	EQS	CapitalMarkets"
"912	EQT	OilGasConsumableFuels"
"913	ERC	ETF"
"914	ERF	OilGasConsumableFuels"
"915	ERH	ETF"
"916	ERIC	CommunicationsEquipment"
"917	ERIE	Insurance"
"918	ERII	Machinery"
"919	ERJ	AerospaceDefense"
"920	ES	ElectricUtilities"
"921	ESCA	LeisureProducts"
"922	ESE	Machinery"
"923	ESEA	Marine"
"924	ESGR	Insurance"
"925	ESLT	AerospaceDefense"
"926	ESP	ElectricalEquipment"
"927	ESS	EquityRealEstateInvestmentTrusts"
"928	ESSA	ThriftsMortgageFinance"
"929	ESTE	OilGasConsumableFuels"
"930	ET	OilGasConsumableFuels"
"931	ETB	ETF"
"932	ETD	FurnishingsFixturesAppliances"
"933	ETG	ETF"
"934	ETJ	ETF"
"935	ETN	ElectricalEquipment"
"936	ETO	ETF"
"937	ETR	ElectricUtilities"
"938	ETV	ETF"
"939	ETW	ETF"
"940	ETY	ETF"
"941	EVBN	Banks"
"942	EVC	Media"
"943	EVF	ETF"
"944	EVG	ETF"
"945	EVI	TradingCompaniesDistributors"
"946	EVK	TextilesApparelLuxuryGoods"
"947	EVM	ETF"
"948	EVN	ETF"
"949	EVO	DrugManufacturersSpecialtyGeneric"
"950	EVOL	Software"
"951	EVR	CapitalMarkets"
"952	EVRG	ElectricUtilities"
"953	EVRI	HotelsRestaurantsLeisure"
"954	EVT	ETF"
"955	EVV	ETF"
"956	EW	HealthCareEquipmentSupplies"
"957	EWBC	Banks"
"958	EXAS	Biotechnology"
"959	EXC	ElectricUtilities"
"960	EXEL	Biotechnology"
"961	EXG	ETF"
"962	EXK	MetalsMining"
"963	EXLS	ITServices"
"964	EXN	OtherIndustrialMetalsMining"
"965	EXP	ConstructionMaterials"
"966	EXPD	AirFreightLogistics"
"967	EXPE	InternetDirectMarketingRetail"
"968	EXPO	ProfessionalServices"
"969	EXR	EquityRealEstateInvestmentTrusts"
"970	EXTR	CommunicationsEquipment"
"971	EYPT	Pharmaceuticals"
"972	EZPW	ConsumerFinance"
"973	F	Automobiles"
"974	FAM	ETF"
"975	FANH	Insurance"
"976	FARM	FoodProducts"
"977	FARO	ElectronicEquipmentInstrumentsC"
"978	FAST	TradingCompaniesDistributors"
"979	FAX	ETF"
"980	FBC	ThriftsMortgageFinance"
"981	FBIZ	Banks"
"982	FBMS	Banks"
"983	FBNC	Banks"
"984	FBP	Banks"
"985	FC	ProfessionalServices"
"986	FCAP	Banks"
"987	FCBC	Banks"
"988	FCCO	Banks"
"989	FCEL	ElectricalEquipment"
"990	FCF	Banks"
"991	FCFS	ConsumerFinance"
"992	FCN	ProfessionalServices"
"993	FCNCA	Banks"
"994	FCO	ETF"
"995	FCT	ETF"
"996	FCX	MetalsMining"
"997	FDBC	Banks"
"998	FDP	FoodProducts"
"999	FDS	CapitalMarkets"
"1000	FDX	AirFreightLogistics"
"1001	FE	ElectricUtilities"
"1002	FEIM	ElectronicEquipmentInstrumentsC"
"1003	FELE	Machinery"
"1004	FEN	ETF"
"1005	FEO	ETF"
"1006	FERG	IndustrialDistribution"
"1007	FFA	ETF"
"1008	FFBC	Banks"
"1009	FFC	ETF"
"1010	FFHL	Chemicals"
"1011	FFIC	Banks"
"1012	FFIN	Banks"
"1013	FFIV	CommunicationsEquipment"
"1014	FFNW	Banks"
"1015	FGB	ETF"
"1016	FHI	AssetManagement"
"1017	FHN	Banks"
"1018	FICO	Software"
"1019	FIS	ITServices"
"1020	FISI	Banks"
"1021	FISV	ITServices"
"1022	FITB	Banks"
"1023	FIX	ConstructionEngineering"
"1024	FIZZ	Beverages"
"1025	FKWL	CommunicationsEquipment"
"1026	FL	SpecialtyRetail"
"1027	FLC	ETF"
"1028	FLEX	ElectronicEquipmentInstrumentsC"
"1029	FLIC	Banks"
"1030	FLL	HotelsRestaurantsLeisure"
"1031	FLNT	Media"
"1032	FLO	FoodProducts"
"1033	FLR	ConstructionEngineering"
"1034	FLS	Machinery"
"1035	FLWS	InternetDirectMarketingRetail"
"1036	FLXS	HouseholdDurables"
"1037	FMAO	Banks"
"1038	FMBH	Banks"
"1039	FMC	Chemicals"
"1040	FMN	MetalsMining"
"1041	FMNB	Banks"
"1042	FMO	ETF"
"1043	FMS	HealthCareProvidersServices"
"1044	FMX	Beverages"
"1045	FMY	ETF"
"1046	FNB	Banks"
"1047	FNCB	Banks"
"1048	FNF	Insurance"
"1049	FNHC	Insurance"
"1050	FNLC	Banks"
"1051	FNV	MetalsMining"
"1052	FNWD	BanksRegional"
"1053	FOF	ETF"
"1054	FOLD	Biotechnology"
"1055	FONR	HealthCareEquipmentSupplies"
"1056	FORM	SemiconductorsSemiconductorEquipment"
"1057	FORR	ProfessionalServices"
"1058	FORTY	ITServices"
"1059	FOSL	TextilesApparelLuxuryGoods"
"1060	FR	EquityRealEstateInvestmentTrusts"
"1061	FRA	ETF"
"1062	FRAF	Banks"
"1063	FRBK	Banks"
"1064	FRD	MetalsMining"
"1065	FRME	Banks"
"1066	FRO	OilGasConsumableFuels"
"1067	FRPH	RealEstateManagementDevelopment"
"1068	FRST	Banks"
"1069	FRT	EquityRealEstateInvestmentTrusts"
"1070	FSFG	Banks"
"1071	FSI	Chemicals"
"1072	FSLR	SemiconductorsSemiconductorEquipment"
"1073	FSM	MetalsMining"
"1074	FSP	EquityRealEstateInvestmentTrusts"
"1075	FSS	Machinery"
"1076	FSTR	Machinery"
"1077	FT	MetalsMining"
"1078	FTEK	CommercialServicesSupplies"
"1079	FTF	ETF"
"1080	FTFT	FoodProducts"
"1081	FTI	EnergyEquipmentServices"
"1082	FTK	Chemicals"
"1083	FTNT	Software"
"1084	FTS	ElectricUtilities"
"1085	FUL	Chemicals"
"1086	FULT	Banks"
"1087	FUNC	Banks"
"1088	FUSB	Banks"
"1089	FWRD	AirFreightLogistics"
"1090	FXNC	Banks"
"1091	G	ITServices"
"1092	GAB	ETF"
"1093	GABC	Banks"
"1094	GAIA	Entertainment"
"1095	GALT	Biotechnology"
"1096	GAM	ETF"
"1097	GASS	OilGasConsumableFuels"
"1098	GATX	TradingCompaniesDistributors"
"1099	GAU	MetalsMining"
"1100	GBCI	Banks"
"1101	GBL	ETF"
"1102	GBLI	Insurance"
"1103	GBR	OilGasConsumableFuels"
"1104	GBX	Machinery"
"1105	GCBC	ThriftsMortgageFinance"
"1106	GCO	SpecialtyRetail"
"1107	GCV	ETF"
"1108	GD	AerospaceDefense"
"1109	GDEN	HotelsRestaurantsLeisure"
"1110	GDL	ETF"
"1111	GDO	ETF"
"1112	GDV	ETF"
"1113	GE	IndustrialConglomerates"
"1114	GEF	ContainersPackaging"
"1115	GEG	CapitalMarkets"
"1116	GEL	OilGasConsumableFuels"
"1117	GENC	Machinery"
"1118	GENE	LifeSciencesToolsServices"
"1119	GEO	EquityRealEstateInvestmentTrusts"
"1120	GEOS	EnergyEquipmentServices"
"1121	GERN	Biotechnology"
"1122	GES	SpecialtyRetail"
"1123	GF	ETF"
"1124	GFF	BuildingProducts"
"1125	GFI	MetalsMining"
"1126	GGAL	Banks"
"1127	GGB	MetalsMining"
"1128	GGG	Machinery"
"1129	GGN	ETF"
"1130	GGT	ETF"
"1131	GHC	DiversifiedConsumerServices"
"1132	GHL	CapitalMarkets"
"1133	GHM	Machinery"
"1134	GIB	ITServices"
"1135	GIC	TradingCompaniesDistributors"
"1136	GIFI	EnergyEquipmentServices"
"1137	GIGM	Entertainment"
"1138	GIII	TextilesApparelLuxuryGoods"
"1139	GIL	TextilesApparelLuxuryGoods"
"1140	GILD	Biotechnology"
"1141	GILT	CommunicationsEquipment"
"1142	GIM	ETF"
"1143	GIS	FoodProducts"
"1144	GJH	ETF"
"1145	GJO	ETF"
"1146	GJS	ETF"
"1147	GL	Insurance"
"1148	GLAD	CapitalMarkets"
"1149	GLBS	Marine"
"1150	GLBZ	Banks"
"1151	GLDD	ConstructionEngineering"
"1152	GLNG	OilGasConsumableFuels"
"1153	GLO	Uranium"
"1154	GLP	OilGasConsumableFuels"
"1155	GLQ	ETF"
"1156	GLRE	Insurance"
"1157	GLT	PaperForestProducts"
"1158	GLU	ETF"
"1159	GLV	ETF"
"1160	GLW	ElectronicEquipmentInstrumentsC"
"1161	GMAB	Biotechnology"
"1162	GME	SpecialtyRetail"
"1163	GNSS	ElectronicEquipmentInstrumentsC"
"1164	GNTX	AutoComponents"
"1165	GNW	Insurance"
"1166	GOF	ETF"
"1167	GOGL	Marine"
"1168	GOL	Airlines"
"1169	GOLD	MetalsMining"
"1170	GOOG	InteractiveMediaServices"
"1171	GOOGL	InteractiveMediaServices"
"1172	GORO	MetalsMining"
"1173	GPC	Distributors"
"1174	GPI	SpecialtyRetail"
"1175	GPK	ContainersPackaging"
"1176	GPL	Pharmaceuticals"
"1177	GPN	ITServices"
"1178	GPRE	OilGasConsumableFuels"
"1179	GPS	SpecialtyRetail"
"1180	GRBK	HouseholdDurables"
"1181	GRC	Machinery"
"1182	GREE	CapitalMarkets"
"1183	GRF	FoodProducts"
"1184	GRMN	HouseholdDurables"
"1185	GROW	CapitalMarkets"
"1186	GRVY	Entertainment"
"1187	GRX	ETF"
"1188	GS	CapitalMarkets"
"1189	GSAT	DiversifiedTelecommunicationServices"
"1190	GSBC	Banks"
"1191	GSIT	SemiconductorsSemiconductorEquipment"
"1192	GSK	Pharmaceuticals"
"1193	GSL	Marine"
"1194	GSM	MetalsMining"
"1195	GSS	RealEstateManagementDevelopment"
"1196	GSV	MetalsMining"
"1197	GT	AutoComponents"
"1198	GTE	OilGasConsumableFuels"
"1199	GTIM	HotelsRestaurantsLeisure"
"1200	GTLS	Machinery"
"1201	GTN	Media"
"1202	GTY	EquityRealEstateInvestmentTrusts"
"1203	GURE	Chemicals"
"1204	GUT	ETF"
"1205	GVA	ConstructionEngineering"
"1206	GVP	Software"
"1207	GWW	TradingCompaniesDistributors"
"1208	GYRO	RealEstateManagementDevelopment"
"1209	H	HotelsRestaurantsLeisure"
"1210	HA	Airlines"
"1211	HAE	HealthCareEquipmentSupplies"
"1212	HAFC	Banks"
"1213	HAIN	FoodProducts"
"1214	HAL	EnergyEquipmentServices"
"1215	HALL	Insurance"
"1216	HALO	Biotechnology"
"1217	HAYN	MetalsMining"
"1218	HBAN	Banks"
"1219	HBCP	ThriftsMortgageFinance"
"1220	HBI	TextilesApparelLuxuryGoods"
"1221	HBIO	LifeSciencesToolsServices"
"1222	HBM	MetalsMining"
"1223	HBNC	Banks"
"1224	HBP	Pharmaceuticals"
"1225	HCCI	CommercialServicesSupplies"
"1226	HCI	Insurance"
"1227	HCKT	ITServices"
"1228	HCSG	CommercialServicesSupplies"
"1229	HD	SpecialtyRetail"
"1230	HDB	Banks"
"1231	HDSN	CommercialServicesSupplies"
"1232	HEES	TradingCompaniesDistributors"
"1233	HEI	AerospaceDefense"
"1234	HELE	HouseholdDurables"
"1235	HEP	OilGasConsumableFuels"
"1236	HES	OilGasConsumableFuels"
"1237	HFBL	ThriftsMortgageFinance"
"1238	HFWA	Banks"
"1239	HGBL	CapitalMarkets"
"1240	HHS	Media"
"1241	HI	Machinery"
"1242	HIBB	SpecialtyRetail"
"1243	HIFS	ThriftsMortgageFinance"
"1244	HIG	Insurance"
"1245	HIHO	Machinery"
"1246	HIL	ProfessionalServices"
"1247	HIMX	SemiconductorsSemiconductorEquipment"
"1248	HIO	ETF"
"1249	HIW	EquityRealEstateInvestmentTrusts"
"1250	HIX	ETF"
"1251	HL	MetalsMining"
"1252	HLF	PersonalProducts"
"1253	HLIO	Machinery"
"1254	HLIT	CommunicationsEquipment"
"1255	HLX	EnergyEquipmentServices"
"1256	HMC	Automobiles"
"1257	HMN	Insurance"
"1258	HMNF	ThriftsMortgageFinance"
"1259	HMY	MetalsMining"
"1260	HNGR	HealthCareEquipmentSupplies"
"1261	HNI	CommercialServicesSupplies"
"1262	HNNA	CapitalMarkets"
"1263	HNRG	OilGasConsumableFuels"
"1264	HNW	ETF"
"1265	HOFT	HouseholdDurables"
"1266	HOG	Automobiles"
"1267	HOLI	ElectronicEquipmentInstrumentsC"
"1268	HOLX	HealthCareEquipmentSupplies"
"1269	HOMB	Banks"
"1270	HON	IndustrialConglomerates"
"1271	HOV	HouseholdDurables"
"1272	HOVNP	ETF"
"1273	HP	EnergyEquipmentServices"
"1274	HPF	ETF"
"1275	HPI	ETF"
"1276	HPQ	TechnologyHardwareStoragePeriph"
"1277	HPS	EnergyEquipmentServices"
"1278	HQH	ETF"
"1279	HQI	ProfessionalServices"
"1280	HQL	ETF"
"1281	HRB	DiversifiedConsumerServices"
"1282	HRI	TradingCompaniesDistributors"
"1283	HRL	FoodProducts"
"1284	HROW	Pharmaceuticals"
"1285	HRTX	Biotechnology"
"1286	HSBC	Banks"
"1287	HSC	Machinery"
"1288	HSIC	HealthCareProvidersServices"
"1289	HSII	ProfessionalServices"
"1290	HSKA	HealthCareEquipmentSupplies"
"1291	HSON	ProfessionalServices"
"1292	HST	EquityRealEstateInvestmentTrusts"
"1293	HSTM	HealthCareTechnology"
"1294	HSY	FoodProducts"
"1295	HT	EquityRealEstateInvestmentTrusts"
"1296	HTBK	Banks"
"1297	HTD	ETF"
"1298	HTGC	CapitalMarkets"
"1299	HTH	Banks"
"1300	HTLD	RoadRail"
"1301	HTLF	Banks"
"1302	HTY	ETF"
"1303	HUBB	ElectricalEquipment"
"1304	HUBG	AirFreightLogistics"
"1305	HUM	HealthCareProvidersServices"
"1306	HUN	Chemicals"
"1307	HURC	Machinery"
"1308	HURN	ProfessionalServices"
"1309	HUSA	OilGasConsumableFuels"
"1310	HVT	SpecialtyRetail"
"1311	HWBK	Banks"
"1312	HWC	Banks"
"1313	HWKN	Chemicals"
"1314	HXL	AerospaceDefense"
"1315	HYB	ETF"
"1316	HYT	ETF"
"1317	HZO	SpecialtyRetail"
"1318	IAC	InteractiveMediaServices"
"1319	IAE	ETF"
"1320	IAF	ETF"
"1321	IAG	MetalsMining"
"1322	IART	HealthCareEquipmentSupplies"
"1323	IBA	FoodProducts"
"1324	IBCP	Banks"
"1325	IBIO	Biotechnology"
"1326	IBKR	CapitalMarkets"
"1327	IBM	ITServices"
"1328	IBN	Banks"
"1329	IBOC	Banks"
"1330	ICAD	HealthCareTechnology"
"1331	ICCC	Biotechnology"
"1332	ICE	CapitalMarkets"
"1333	ICFI	ProfessionalServices"
"1334	ICL	Chemicals"
"1335	ICLR	LifeSciencesToolsServices"
"1336	ICUI	HealthCareEquipmentSupplies"
"1337	IDA	ElectricUtilities"
"1338	IDCC	CommunicationsEquipment"
"1339	IDEX	Software"
"1340	IDN	ElectronicEquipmentInstrumentsC"
"1341	IDRA	Biotechnology"
"1342	IDT	DiversifiedTelecommunicationServices"
"1343	IDXX	HealthCareEquipmentSupplies"
"1344	IEP	IndustrialConglomerates"
"1345	IESC	ConstructionEngineering"
"1346	IEX	Machinery"
"1347	IFF	Chemicals"
"1348	IFN	ETF"
"1349	IGA	ETF"
"1350	IGC	TradingCompaniesDistributors"
"1351	IGD	ETF"
"1352	IGI	ETF"
"1353	IGR	ETF"
"1354	IGT	Gambling"
"1355	IHG	HotelsRestaurantsLeisure"
"1356	IHT	EquityRealEstateInvestmentTrusts"
"1357	IIF	ETF"
"1358	III	ITServices"
"1359	IIIN	BuildingProducts"
"1360	IIM	ETF"
"1361	IIVI	SemiconductorsSemiconductorEquipment"
"1362	ILMN	LifeSciencesToolsServices"
"1363	IMAX	Entertainment"
"1364	IMBI	InternetDirectMarketingRetail"
"1365	IMGN	Biotechnology"
"1366	IMH	ThriftsMortgageFinance"
"1367	IMKTA	FoodStaplesRetailing"
"1368	IMMR	TechnologyHardwareStoragePeriph"
"1369	IMO	OilGasConsumableFuels"
"1370	IMOS	SemiconductorsSemiconductorEquipment"
"1371	IMV	Biotechnology"
"1372	INBK	Banks"
"1373	INCY	Biotechnology"
"1374	INDB	Banks"
"1375	INDT	EquityRealEstateInvestmentTrusts"
"1376	INFI	Biotechnology"
"1377	INFN	CommunicationsEquipment"
"1378	INFU	HealthCareProvidersServices"
"1379	INFY	ITServices"
"1380	ING	Banks"
"1381	INGR	FoodProducts"
"1382	INO	Biotechnology"
"1383	INOD	ITServices"
"1384	INSG	CommunicationsEquipment"
"1385	INSI	ETF"
"1386	INSM	Biotechnology"
"1387	INT	OilGasConsumableFuels"
"1388	INTC	SemiconductorsSemiconductorEquipment"
"1389	INTG	RealEstateManagementDevelopment"
"1390	INTT	SemiconductorsSemiconductorEquipment"
"1391	INTU	Software"
"1392	INTZ	Software"
"1393	INUV	Software"
"1394	INVA	Pharmaceuticals"
"1395	INVE	ElectronicEquipmentInstrumentsC"
"1396	IONS	Biotechnology"
"1397	IOR	ThriftsMortgageFinance"
"1398	IOSP	Chemicals"
"1399	IP	ContainersPackaging"
"1400	IPA	Biotechnology"
"1401	IPAR	PersonalProducts"
"1402	IPG	Media"
"1403	IPGP	ElectronicEquipmentInstrumentsC"
"1404	IPI	Chemicals"
"1405	IQI	ETF"
"1406	IRBT	HouseholdDurables"
"1407	IRDM	DiversifiedTelecommunicationServices"
"1408	IRIX	HealthCareEquipmentSupplies"
"1409	IRL	ETF"
"1410	IRM	EquityRealEstateInvestmentTrusts"
"1411	IRS	RealEstateManagementDevelopment"
"1412	ISBC	ETF"
"1413	ISDR	Software"
"1414	ISIG	Media"
"1415	ISR	Biotechnology"
"1416	ISRG	HealthCareEquipmentSupplies"
"1417	ISSC	AerospaceDefense"
"1418	ITCB	Banks"
"1419	ITGR	HealthCareEquipmentSupplies"
"1420	ITI	ElectronicEquipmentInstrumentsC"
"1421	ITIC	Insurance"
"1422	ITP	PaperForestProducts"
"1423	ITRI	ElectronicEquipmentInstrumentsC"
"1424	ITRN	CommunicationsEquipment"
"1425	ITT	Machinery"
"1426	ITUB	Banks"
"1427	ITW	Machinery"
"1428	IVAC	TechnologyHardwareStoragePeriph"
"1429	IVC	HealthCareEquipmentSupplies"
"1430	IVR	MortgageRealEstateInvestmentTrust"
"1431	IVZ	CapitalMarkets"
"1432	IX	DiversifiedFinancialServices"
"1433	J	ConstructionEngineering"
"1434	JACK	HotelsRestaurantsLeisure"
"1435	JAKK	LeisureProducts"
"1436	JAN	CommercialServicesSupplies"
"1437	JAZZ	Pharmaceuticals"
"1438	JBHT	RoadRail"
"1439	JBL	ElectronicEquipmentInstrumentsC"
"1440	JBLU	Airlines"
"1441	JBSS	FoodProducts"
"1442	JBT	Machinery"
"1443	JCE	ETF"
"1444	JCI	BuildingProducts"
"1445	JCTCF	BuildingProducts"
"1446	JEF	DiversifiedFinancialServices"
"1447	JEQ	ETF"
"1448	JFR	ETF"
"1449	JHI	ETF"
"1450	JHS	ETF"
"1451	JHX	ConstructionMaterials"
"1452	JJSF	FoodProducts"
"1453	JKHY	ITServices"
"1454	JLL	RealEstateManagementDevelopment"
"1455	JLS	EquityRealEstateInvestmentTrusts"
"1456	JMM	EquityRealEstateInvestmentTrusts"
"1457	JNJ	Pharmaceuticals"
"1458	JNPR	CommunicationsEquipment"
"1459	JOE	RealEstateManagementDevelopment"
"1460	JOF	ETF"
"1461	JOUT	LeisureProducts"
"1462	JPC	ETF"
"1463	JPM	Banks"
"1464	JPS	ETF"
"1465	JQC	ETF"
"1466	JRO	ETF"
"1467	JRS	EquityRealEstateInvestmentTrusts"
"1468	JSM	ETF"
"1469	JVA	FoodProducts"
"1470	JWN	MultilineRetail"
"1471	K	FoodProducts"
"1472	KAI	Machinery"
"1473	KALU	MetalsMining"
"1474	KAMN	TradingCompaniesDistributors"
"1475	KAR	CommercialServicesSupplies"
"1476	KB	Banks"
"1477	KBAL	CommercialServicesSupplies"
"1478	KBH	HouseholdDurables"
"1479	KBR	ITServices"
"1480	KDP	Beverages"
"1481	KELYA	ProfessionalServices"
"1482	KELYB	ProfessionalServices"
"1483	KEP	ElectricUtilities"
"1484	KEQU	HealthCareEquipmentSupplies"
"1485	KEX	Marine"
"1486	KEY	Banks"
"1487	KF	ETF"
"1488	KFFB	ThriftsMortgageFinance"
"1489	KFRC	ProfessionalServices"
"1490	KFS	Insurance"
"1491	KFY	ProfessionalServices"
"1492	KGC	MetalsMining"
"1493	KIM	EquityRealEstateInvestmentTrusts"
"1494	KINS	Insurance"
"1495	KIQ	Machinery"
"1496	KIRK	SpecialtyRetail"
"1497	KLAC	SemiconductorsSemiconductorEquipment"
